name,class,vertices,faces,bbox,type
m674.obj,Gun,4138,8099,0.025005 0.071835 0.025 0.254259 0.025 0.975,triangles
m675.obj,Gun,4203,8100,0.025 0.975 0.025 0.274906 0.025 0.114237,triangles
m676.obj,Gun,4088,8099,0.025 0.194667 0.025 0.269866 0.025 0.975,triangles
m677.obj,Gun,4066,8093,0.025 0.975 0.025 0.147214 0.025031 0.060321,triangles
m678.obj,Gun,4234,8099,0.025 0.066242 0.025 0.212036 0.025 0.975,triangles
m679.obj,Gun,4249,8100,0.025 0.078136 0.025 0.243081 0.025 0.975,triangles
m680.obj,Gun,4121,8099,0.025 0.060861 0.025 0.11743975 0.025 0.975,triangles
m681.obj,Gun,4045,7943,0.025 0.975 0.025 0.08651 0.025 0.284788,triangles
m682.obj,Gun,4178,8100,0.025 0.975 0.025 0.090654 0.025 0.299704,triangles
m683.obj,Gun,4095,8100,0.025 0.190799 0.025 0.093371 0.025 0.975,triangles
m684.obj,Gun,4091,8088,0.025 0.9752809 0.025 0.520792 0.025691824 0.330532,triangles
m685.obj,Gun,3626,7216,0.025 0.187948 0.025 0.337259 0.025 0.975,triangles
m686.obj,Gun,6339,10516,0.02501052 0.975 0.025 0.10846 0.025 0.256575,triangles
D01006.obj,Hand,4053,8100,0.024360145 0.57629275 0.025 0.975 0.025 0.67506,triangles
D01020.obj,Hand,4052,8100,-0.391645 0.32471848 -0.7163664 0.9786286 -0.32165664 0.4234765,triangles
D01022.obj,Hand,4112,8099,0.0292095 0.975 0.025 0.39912 0.025 0.5152205,triangles
D01024.obj,Hand,4062,8100,0.025 0.795743 0.025 0.975 0.025 0.40055,triangles
D01041.obj,Hand,4192,8100,0.025 0.465624 0.025 0.975 0.025 0.533065,triangles
D01060.obj,Hand,4193,8099,0.025 0.426691 0.025 0.975 0.025 0.525357,triangles
D01074.obj,Hand,4053,8100,0.025 0.384709 0.025 0.975 0.025 0.563866,triangles
D01093.obj,Hand,4052,8100,-0.438509 0.35791704 -0.7633744 0.989234 -0.28238273 0.378968,triangles
D01097.obj,Hand,4052,8100,0.025 0.87866 0.025 0.974903 0.025051765 0.354297,triangles
D01106.obj,Hand,4069,8100,0.025 0.190557 0.025 0.134926 0.025 0.975,triangles
D01117.obj,Hand,4052,8100,0.024943339 0.9749986 0.025 0.850934 0.025 0.263156,triangles
D01118.obj,Hand,4052,8100,0.025 0.572276 0.025 0.346703 0.025 0.975,triangles
D01153.obj,Hand,4052,8100,0.02485169 0.35487047 0.024955122 0.29359746 0.024999995 0.9751423,triangles
D01162.obj,Hand,4052,8100,0.025 0.858363 0.025 0.783293 0.025 0.975,triangles
D01170.obj,Hand,4052,8100,0.025 0.489372 0.025 0.367234 0.025 0.975,triangles
D01172.obj,Hand,4167,8100,0.02485918 0.35141864 0.025 0.9749974 0.024893792 0.3707908,triangles
D01193.obj,Hand,4052,8100,0.025 0.775154 0.025 0.395345 0.025 0.975,triangles
D01197.obj,Hand,4052,8100,-0.527846 0.706539 -0.584171 0.991672 -0.26575077 0.368778,triangles
D01198.obj,Hand,4052,8100,0.025 0.245675 0.025 0.179601 0.025 0.975,triangles
D01200.obj,Hand,4052,8100,-0.409487 0.34555164 -0.623273 0.982069 -0.25806758 0.348208,triangles
m323.obj,Hand,4166,8100,0.02495317 0.35141864 0.02561388 0.9749974 0.024712102 0.3707908,triangles
m324.obj,Hand,4052,8100,0.02491847 0.35487047 0.024954908 0.2935975 0.024999857 0.9751423,triangles
m325.obj,Hand,4192,8099,0.025 0.465624 0.025 0.975 0.025 0.533065,triangles
m326.obj,Hand,4192,8099,0.025 0.426691 0.025 0.975 0.025 0.525357,triangles
m327.obj,Hand,4052,8100,0.025 0.775154 0.025 0.395345 0.025 0.975,triangles
m328.obj,Hand,4052,8100,0.024943244 0.9749986 0.025 0.850934 0.025 0.263156,triangles
m329.obj,Hand,4052,8100,0.025 0.87866 0.025 0.974903 0.025051959 0.354297,triangles
m330.obj,Hand,4111,8099,0.135595 0.975 0.025 0.39912 0.025 0.5177771,triangles
m331.obj,Hand,4053,8100,0.025 0.384709 0.025 0.975 0.025 0.563866,triangles
m332.obj,Hand,4052,8100,0.025 0.858363 0.025 0.783293 0.025 0.975,triangles
m333.obj,Hand,4036,8068,0.025 0.908244 0.025 0.665105 0.025 0.975,triangles
m334.obj,Hand,4062,8100,0.025 0.795743 0.025 0.975 0.025 0.40055,triangles
m335.obj,Hand,4053,8100,0.024360143 0.57629275 0.025 0.975 0.025 0.67506,triangles
m336.obj,Hand,4052,8100,0.025 0.572276 0.025 0.346703 0.025 0.975,triangles
m337.obj,Hand,4052,8100,0.025 0.245675 0.025 0.179601 0.025 0.975,triangles
m338.obj,Hand,4052,8100,0.025 0.489372 0.025 0.367234 0.025 0.975,triangles
m339.obj,Hand,4069,8100,0.025 0.190557 0.025 0.134926 0.025 0.975,triangles
m1627.obj,Hat,4060,8100,0.025 0.975 0.025 0.462361 0.025 0.690203,triangles
m1628.obj,Hat,4370,8100,0.025 0.790791 0.025 0.555515 0.025 0.975,triangles
m1629.obj,Hat,4303,8099,0.025 0.729621 0.025 0.448129 0.025 0.975,triangles
m1630.obj,Hat,4052,8100,0.025 0.892071 0.025 0.447202 0.025 0.975,triangles
m1631.obj,Hat,4337,8099,0.028009625 0.854586 0.027407 0.488631 0.028601086 0.97126156,triangles
m1632.obj,Hat,4074,8099,0.025 0.862625 0.025 0.795065 0.025 0.975,triangles
m1633.obj,Hat,4369,8472,0.025 0.505742 0.025 0.849176 0.025 0.975,triangles
m1634.obj,Hat,4083,8100,0.025 0.9274441 0.025 0.685583 0.025 0.9749991,triangles
m1635.obj,Hat,4045,8100,0.025 0.844032 0.025 0.698107 0.025 0.975,triangles
m1636.obj,Hat,4052,8100,0.025 0.893712 0.025 0.898678 0.025 0.975,triangles
m1637.obj,Hat,3942,7880,0.025 0.784695 0.025 0.681205 0.025 0.975,triangles
m1638.obj,Hat,4048,8100,0.0250185 0.7897341 0.024997722 0.48458296 0.025038576 0.9749765,triangles
m1639.obj,Hat,4100,8099,0.025 0.664693 0.025 0.975 0.025 0.892742,triangles
m1640.obj,Hat,3972,7940,0.025 0.727928 0.025 0.704653 0.025 0.975,triangles
m1641.obj,Hat,4056,8100,0.025 0.558568 0.025 0.975 0.025 0.771103,triangles
D00038.obj,Helicopter,2174,4113,-0.852059 1.0007629 -0.325843 0.18358922 -0.197765 0.12896855,triangles
D00191.obj,Helicopter,4341,8100,-0.920097 0.746514 -0.62371 0.731472 -0.258189 0.335164,triangles
D00361.obj,Helicopter,2260,4732,-0.8905588 0.8623126 -0.6483906 0.720897 -0.281585 0.19771248,triangles
D00397.obj,Helicopter,4399,8100,-0.780988 0.953353 -0.539772 0.6529815 -0.2592375 0.22641432,triangles
D00423.obj,Helicopter,4078,8100,-1.07205 0.614204 -0.619176 0.674197 -0.180666 0.309461,triangles
D00470.obj,Helicopter,3865,7540,-1.04656 0.761715 -0.470549 0.804983 -0.440528 0.212143,triangles
D00471.obj,Helicopter,1654,3188,-0.8888463 0.908684 -0.76429 0.799765 -0.16073339 0.21102245,triangles
D00473.obj,Helicopter,2340,4867,-0.983973 0.7369024 -0.50777733 0.32540354 -0.80265695 0.5677964,triangles
D00498.obj,Helicopter,7338,12701,-1.05897 0.718282 -0.6493457 0.68805224 -0.184428 0.297431,triangles
D00500.obj,Helicopter,3787,6592,-1.0299574 0.75473905 -0.9081 0.459728 -0.2521025 0.21915802,triangles
D00502.obj,Helicopter,3716,5138,-1.0631 0.87532 -0.309767 0.274745 -0.659235 0.600796,triangles
D00644.obj,Helicopter,4045,8100,-0.9562868 0.915133 -0.79849774 0.93478966 -0.198452 0.16180678,triangles
D00658.obj,Helicopter,4013,7226,-0.730894 1.0857 -0.551787 0.834034 -0.328449 0.248646,triangles
D00751.obj,Helicopter,4312,8099,-0.9699478 0.797196 -0.744752 0.770175 -0.202847 0.258086,triangles
D00796.obj,Helicopter,4326,8576,-0.749979 0.832151 -0.889721 0.939418 -0.316135 0.245196,triangles
D00820.obj,Helicopter,4362,8100,-0.663932 0.844106 -0.5908245 0.494945 -0.242884 0.24716792,triangles
D00868.obj,Helicopter,4180,8099,-0.633154 1.0153 -0.5954 0.654355 -0.13749 0.174547,triangles
D00977.obj,Helicopter,3674,6343,-0.9477 0.847368 -0.601471 0.761007 -0.220123 0.23165983,triangles
D00986.obj,Helicopter,3621,6894,-0.780879 0.956675 -0.471915 0.732233 -0.122947 0.175549,triangles
D00991.obj,Helicopter,3883,6945,-1.03598 0.65601 -0.30443 0.543631 -0.255449 0.384601,triangles
m1302.obj,Helicopter,4241,8081,0.025 0.211885 0.025 0.289754 0.025 0.975,triangles
m1304.obj,Helicopter,4077,8100,0.025 0.266506 0.025 0.373271 0.025 0.975,triangles
m1305.obj,Helicopter,4072,8100,0.025 0.975 0.024999918 0.27109697 0.025 0.166684,triangles
m1306.obj,Helicopter,4216,8100,0.025 0.751962 0.024999684 0.310836 0.025 0.97544885,triangles
m1307.obj,Helicopter,4367,8099,0.025 0.753955 0.029687991 0.336938 0.025 0.97240466,triangles
m1308.obj,Helicopter,4049,8080,0.025615579 0.91533715 0.025 0.25126225 0.025303278 0.975,triangles
m1309.obj,Helicopter,3921,6943,0.025 0.975 0.025 0.262523 0.025 0.652485,triangles
m1310.obj,Helicopter,4078,8096,0.025 0.77452 0.025 0.29927 0.025 0.975,triangles
m1311.obj,Helicopter,4052,8100,0.025 0.851879 0.025 0.20723 0.025 0.975,triangles
m1312.obj,Helicopter,4326,8576,0.025 0.975 0.025 0.311245 0.025 0.839692,triangles
m1313.obj,Helicopter,4212,8100,0.025 0.813506 0.025 0.975 0.025 0.29115,triangles
m1314.obj,Helicopter,4240,8100,0.025 0.975 0.025 0.767999 0.025 0.391399,triangles
m1315.obj,Helicopter,4168,8100,0.025 0.752246 0.025 0.975 0.025 0.226254,triangles
m1316.obj,Helicopter,4330,8100,0.025 0.975 0.025 0.580851 0.025 0.258243,triangles
m1317.obj,Helicopter,3629,6910,0.025 0.975 0.025 0.669317 0.025 0.224073,triangles
m1318.obj,Helicopter,4226,8100,0.025 0.975 0.025 0.75913 0.025 0.250313,triangles
m1319.obj,Helicopter,3650,7096,0.025 0.687735 0.025 0.975 0.025 0.178555,triangles
m1320.obj,Helicopter,4293,8099,0.026485 0.761227 0.024999643 0.312566 0.025012 0.97335124,triangles
m1321.obj,Helicopter,4267,8099,0.025 0.658962 0.025 0.279761 0.025 0.975,triangles
m1322.obj,Helicopter,4090,8100,0.025 0.858476 0.025 0.975 0.025 0.290439,triangles
m1323.obj,Helicopter,4270,8100,0.025 0.802266 0.025 0.45903304 0.032499675 0.97495556,triangles
m1325.obj,Helicopter,7888,13864,0.025 0.837723 0.026322 0.975 0.025 0.29493025,triangles
m1326.obj,Helicopter,8123,14721,0.052161 0.97366 0.025 0.30347 0.052161 0.812987,triangles
m1327.obj,Helicopter,4302,8100,0.026484 0.761227 0.026648875 0.974988 0.024999985 0.31255904,triangles
m1328.obj,Helicopter,4044,8099,0.025 0.975 0.025 0.318917 0.025 0.789381,triangles
m1329.obj,Helicopter,4120,8099,0.025 0.787129 0.025 0.574544 0.025 0.975,triangles
m1330.obj,Helicopter,4092,8098,0.025 0.222571 0.025 0.251327 0.025 0.967674,triangles
m1332.obj,Helicopter,3814,7438,0.025 0.729325 0.025 0.320984 0.025 0.975,triangles
m1333.obj,Helicopter,4102,8100,0.025 0.815941 0.025 0.273015 0.025 0.975,triangles
m1334.obj,Helicopter,4101,8100,0.025 0.815539 0.025 0.272406 0.025 0.975,triangles
m1336.obj,Helicopter,4093,8099,0.025 0.740421 0.025 0.286153 0.025 0.975,triangles
D00001.obj,House,3213,4479,-0.725983 1.0083 -0.989338 0.753159 -0.54204 0.440249,triangles
D00044.obj,House,3601,7348,-0.708583 0.932177 -0.698916 0.993506 -0.488624 0.48147365,triangles
D00091.obj,House,4362,8099,-1.13091 0.54241 -0.742037 0.5683 -0.348436 0.703398,triangles
D00095.obj,House,3801,6165,-0.759361 1.17385 -0.941489 0.9148362 -0.22936 0.497921,triangles
D00286.obj,House,2805,7115,-0.857416 0.880342 -0.919802 0.854694 -0.387521 0.521237,triangles
D00325.obj,House,4344,8100,-0.6122983 1.00306 -0.7827417 0.78496647 -0.944942 0.6841137,triangles
D00359.obj,House,3430,5822,-1.01194 0.722748 -0.933903 0.827164 -0.420798 0.609186,triangles
D00389.obj,House,3172,4807,-1.08365 0.749038 -0.830679 0.871337 -0.45487767 0.476385,triangles
D00415.obj,House,3859,5723,-0.796194 0.780989 -0.631622 0.446287 -0.968474 0.3971534,triangles
D00454.obj,House,2995,5557,-0.791773 1.06149 -0.631246 0.480165 -0.2546645 0.497602,triangles
D00568.obj,House,4210,8100,-0.568385 1.0051 -0.573567 0.685736 -0.87708 0.441765,triangles
D00574.obj,House,3129,3983,-0.93802 0.804466 -0.88054 0.535999 -0.39995 0.30722085,triangles
D00665.obj,House,3770,5736,-0.808512 0.873839 -0.817056 0.796548 -0.625194 0.642041,triangles
D00873.obj,House,4106,6691,-0.727891 1.06092 -0.804818 1.00815 -0.470024 0.369889,triangles
D00889.obj,House,4014,5076,-0.803571 1.03017 -0.905614 0.809153 -0.342139 0.582333,triangles
D00901.obj,House,2795,7091,-0.811374 0.975421 -1.00023 0.782342 -0.516602 0.385005,triangles
D00903.obj,House,3567,7372,-1.05637 0.729164 -0.789526 0.677664 -0.459851 0.436233,triangles
D00941.obj,House,2961,5489,-0.763097 1.00679 -0.626248 0.21529943 -0.3696445 0.427775,triangles
D00946.obj,House,4377,8099,-0.586741 0.947118 -0.7919 0.772569 -0.638984 0.586171,triangles
D00965.obj,House,4364,8093,-0.924144 0.785336 -0.920493 0.799208 -0.397412 0.337556,triangles
m423.obj,House,4152,8100,0.025 0.975 0.025 0.309109 0.025 0.390835,triangles
m429.obj,House,4148,8091,0.025 0.975 0.025 0.563535 0.025 0.94639,triangles
m430.obj,House,4382,7899,0.025 0.975 0.025 0.452011 0.025 0.72239,triangles
m431.obj,House,3910,6558,0.025 0.975 0.025 0.165267 0.025 0.482454,triangles
m432.obj,House,4316,8099,0.025 0.975 0.025 0.329799 0.025 0.956643,triangles
m433.obj,House,4322,7791,0.025 0.975 0.025 0.224068 0.025 0.888636,triangles
m434.obj,House,4178,8100,0.025 0.658333 0.025 0.975 0.025 0.975,triangles
m435.obj,House,4382,8100,0.025 0.975 0.025 0.345625 0.025 0.5,triangles
m436.obj,House,12567,22400,0.025 0.975 0.025 0.351567 0.025 0.485656,triangles
m439.obj,House,4140,8100,0.025 0.588834 0.025 0.191202 0.025 0.975,triangles
m440.obj,House,4008,8100,0.025 0.651804 0.025 0.465722 0.025 0.975,triangles
m441.obj,House,4143,6834,0.025 0.677893 0.025 0.437597 0.025 0.975,triangles
m443.obj,House,4335,8099,0.025 0.578512 0.025 0.464669 0.025 0.975,triangles
m446.obj,House,2805,5650,0.025 0.975 0.025 0.278717 0.025 0.690334,triangles
m447.obj,House,4267,7700,0.025 0.975 0.025 0.476412 0.025 0.465257,triangles
m448.obj,House,4247,7981,0.025 0.714563 0.025 0.975 0.025 0.899309,triangles
m449.obj,House,4286,8100,0.025 0.680584 0.025 0.524678 0.025 0.975,triangles
m451.obj,House,4184,7839,0.025 0.975 0.025 0.246661 0.025 0.537424,triangles
m452.obj,House,4034,8076,0.025 0.975 0.025 0.743442 0.025 0.766431,triangles
m453.obj,House,3881,8100,0.025 0.975 0.025 0.825198 0.025 0.739061,triangles
m454.obj,House,12463,22441,0.025 0.975 0.025 0.3874 0.025 0.55505,triangles
m456.obj,House,10923,20089,0.025 0.9749983 0.025 0.484458 0.025 0.942795,triangles
m457.obj,House,4335,8099,0.025 0.578512 0.025 0.464669 0.025 0.975,triangles
m460.obj,House,3710,6948,0.025 0.975 0.025 0.680991 0.025 0.7541869,triangles
m461.obj,House,4052,8061,0.025 0.975 0.025 0.825235 0.025 0.716057,triangles
m462.obj,House,4270,8099,0.025 0.680247 0.025 0.60382 0.025 0.975,triangles
D00013.obj,HumanHead,3612,3790,-3.80574 -1.68524 -0.905669 1.57128 15.1802 18.3088,triangles
D00061.obj,HumanHead,3610,2885,2.84865 4.04752 3.571905 5.1757 10.7834 12.9051,triangles
D00072.obj,HumanHead,4275,2555,-1.97486 -0.28039274 -0.948084 0.917072 0.004771 2.4266,triangles
D00106.obj,HumanHead,3811,3704,-0.481653 0.454851 -0.171373 0.651905 -0.062571 1.13408,triangles
D00131.obj,HumanHead,3786,3980,0.000975659 3.7345 -7.30314 -2.34325 5.14742 11.029,triangles
D00205.obj,HumanHead,3917,3112,-4.16346 1.06952 0.400813 8.1977 -4.33926 4.8042,triangles
D00313.obj,HumanHead,4181,6332,0.154346 0.463039 0.155597 0.461727 0.164251 0.492382,triangles
D00434.obj,HumanHead,4296,24864,-2.332787 2.516378 -2.775222 4.088265 -0.345865 5.562175,triangles
D00487.obj,HumanHead,3924,5846,-0.379475 0.390047 -1.351756 -0.567343 -0.007895 0.973781,triangles
D00488.obj,HumanHead,3803,2004,-0.1068 0.107003 1.61663 1.85652 -0.005186 0.252218,triangles
D00566.obj,HumanHead,3744,3912,11598.773 11787.051 -11225.928 -10979.0205 7202.7925 7483.1763,triangles
D00578.obj,HumanHead,3938,3700,-33.6143 0.020107 -30.3405 1.37269 -0.230346 39.2622,triangles
D00591.obj,HumanHead,4097,5414,-1.15729 1.21417 -1.19965 2.55813 -2.4486 2.37437,triangles
D00610.obj,HumanHead,4162,3528,-0.488182 1.36889 -0.995498 0.990741 -0.37525 2.1646,triangles
D00629.obj,HumanHead,3651,3461,-2.237172 -0.928331 -3.083973 -1.925887 0.302381 1.807713,triangles
D00653.obj,HumanHead,5174,3822,-3.137958 -1.527711 3.699896 5.5803485 -1.558126 1.4301755,triangles
D00690.obj,HumanHead,3743,2810,8.09076 11.1371 9.93734 13.6901 0.614052 4.81093,triangles
D00758.obj,HumanHead,3940,3852,25.285278 25.875212 0.006541 0.667125 2.474763 3.257058,triangles
D00910.obj,HumanHead,4005,4219,-0.933163 0.933163 -0.306695 1.70131 0.0 2.26106,triangles
D00984.obj,HumanHead,4231,3870,0.702217 5.71839 -2.2411 1.9349 -1.39246 5.26677,triangles
m340.obj,HumanHead,4089,8100,0.025 0.899009 0.025 0.975 0.025 0.948445,triangles
m341.obj,HumanHead,4158,8099,0.025 0.677855 0.025 0.975 0.025 0.821646,triangles
m342.obj,HumanHead,4280,8099,0.035556 0.703645 0.025 0.975 0.025 0.828088,triangles
m343.obj,HumanHead,4191,8100,0.025 0.691565 0.025 0.975 0.025 0.831068,triangles
m344.obj,HumanHead,4371,8099,0.025 0.565271 0.025 0.764697 0.025 0.975,triangles
m345.obj,HumanHead,4384,8099,0.025 0.956833 0.025 0.975 0.025 0.901069,triangles
m346.obj,HumanHead,4110,8099,0.025 0.600914 0.025 0.975 0.025 0.759248,triangles
m347.obj,HumanHead,12676,23874,0.025683 0.577333 0.025 0.967741 0.039263 0.761331,triangles
m348.obj,HumanHead,4160,8100,0.024550032 0.60220885 0.024999158 0.975 0.025 0.74619544,triangles
m349.obj,HumanHead,4184,8100,0.025 0.7161624 0.025068125 0.97502834 0.025 0.7980974,triangles
m350.obj,HumanHead,4131,8100,0.025 0.975 0.025 0.942992 0.025 0.950643,triangles
m351.obj,HumanHead,4160,8099,0.025 0.736533 0.025 0.975 0.025 0.842455,triangles
m352.obj,HumanHead,4196,8099,0.025 0.747311 0.025 0.975 0.025 0.941067,triangles
m353.obj,HumanHead,4052,8100,0.02499622 0.699801 0.025 0.975 0.025 0.854086,triangles
m354.obj,HumanHead,4053,8100,0.025 0.548439 0.025 0.975 0.025 0.705157,triangles
m355.obj,HumanHead,4052,8100,0.024706885 0.5834373 0.024884274 0.9751801 0.024992261 0.7830534,triangles
m356.obj,HumanHead,4052,8100,0.025 0.743412 0.025 0.975 0.025 0.920425,triangles
m357.obj,HumanHead,4052,8100,0.025 0.763762 0.025 0.975 0.025 0.934332,triangles
m358.obj,HumanHead,4306,8434,0.025 0.639618 0.025 0.975 0.025 0.803968,triangles
m359.obj,HumanHead,4131,8100,0.025 0.848333 0.025 0.959167 0.025 0.975,triangles
m360.obj,HumanHead,3893,7782,0.025 0.745789 0.025 0.975 0.025 0.884689,triangles
m361.obj,HumanHead,4168,8099,0.025 0.675685 0.025 0.975 0.025 0.740753,triangles
m362.obj,HumanHead,4056,8100,0.025 0.724783 0.025 0.975 0.025 0.775748,triangles
m363.obj,HumanHead,4161,8099,0.025 0.713112 0.025 0.975 0.025 0.895097,triangles
m364.obj,HumanHead,4153,8099,0.025 0.671742 0.025 0.975 0.025 0.911965,triangles
m365.obj,HumanHead,4052,8100,0.024592238 0.82265705 0.024949856 0.97508335 0.02506535 0.6854039,triangles
m366.obj,HumanHead,4074,8098,0.025 0.465963 0.26627 0.975 0.025 0.474444,triangles
m367.obj,HumanHead,3735,7209,0.025 0.603323 0.025 0.975 0.025 0.630986,triangles
m368.obj,HumanHead,4197,8099,0.025 0.710689 0.025 0.975 0.025 0.91419,triangles
m369.obj,HumanHead,4126,8099,0.025 0.975 0.025 0.881148 0.025 0.714919,triangles
m370.obj,HumanHead,4195,8100,0.025 0.517741 0.025 0.975 0.025 0.6461705,triangles
m118.obj,Humanoid,4160,8099,0.025 0.283933 0.025 0.975 0.025 0.197224,triangles
m119.obj,Humanoid,4189,8099,0.025 0.275279 0.025 0.975 0.025 0.216721,triangles
m120.obj,Humanoid,4192,8099,0.025 0.272396 0.025 0.975 0.025 0.222875,triangles
m121.obj,Humanoid,4178,8100,0.025 0.316116 0.025 0.975 0.025 0.205277,triangles
m122.obj,Humanoid,4184,8100,0.025 0.281675 0.025 0.975 0.025 0.275883,triangles
m123.obj,Humanoid,4169,8099,0.025 0.273174 0.025 0.975 0.025 0.285059,triangles
m124.obj,Humanoid,4229,8099,0.025 0.299149 0.025 0.975 0.025 0.234196,triangles
m125.obj,Humanoid,4050,8100,0.025 0.353075 0.025 0.291865 0.025 0.975,triangles
m126.obj,Humanoid,4211,8099,0.025 0.258991 0.025 0.975 0.025 0.174844,triangles
m128.obj,Humanoid,4187,8100,0.025 0.284853 0.025 0.975 0.025 0.242942,triangles
m129.obj,Humanoid,3870,4948,0.025 0.272453 0.02962 0.975 0.025 0.205935,triangles
m130.obj,Humanoid,4144,8100,0.025 0.292015 0.025 0.975 0.025 0.178544,triangles
m131.obj,Humanoid,4362,8100,0.025 0.32018727 0.027462266 0.197527 0.025 0.975,triangles
m132.obj,Humanoid,4352,8100,0.025 0.196376 0.025 0.303506 0.025 0.975,triangles
m133.obj,Humanoid,4307,8100,0.025 0.334878 0.025 0.975 0.025 0.215259,triangles
m134.obj,Humanoid,4209,7871,0.025 0.237936 0.025 0.975 0.025 0.184611,triangles
m135.obj,Humanoid,4196,8100,0.025 0.296721 0.025 0.975 0.025 0.268929,triangles
m136.obj,Humanoid,4196,8099,0.025 0.290972 0.025 0.975 0.025 0.205733,triangles
m137.obj,Humanoid,4061,8100,0.025 0.410334 0.025 0.975 0.025 0.232007,triangles
m138.obj,Humanoid,4056,8100,0.025 0.380387 0.025 0.2541199 0.025 0.9750911,triangles
m139.obj,Humanoid,4130,8100,0.025 0.523247 0.024923872 0.9746519 0.024542248 0.24692331,triangles
m140.obj,Humanoid,4053,8099,0.025 0.39742357 0.025002437 0.22192751 0.025015706 0.97500837,triangles
m141.obj,Humanoid,4343,8099,0.025119143 0.325015 0.025 0.975 0.025278 0.3245285,triangles
m143.obj,Humanoid,3403,6644,0.025 0.408698 0.025024 0.975 0.025 0.189718,triangles
m144.obj,Humanoid,4080,8100,0.025 0.332412 0.025 0.975 0.025 0.204358,triangles
m145.obj,Humanoid,4052,8100,0.024915244 0.37385437 0.025105167 0.9744561 0.025158143 0.5036034,triangles
m146.obj,Humanoid,4336,8099,0.025 0.357379 0.025 0.975 0.025 0.399115,triangles
m147.obj,Humanoid,4350,8099,0.025000025 0.355968 0.025 0.975 0.025 0.235159,triangles
m148.obj,Humanoid,3964,7707,0.025 0.537379 0.025 0.975 0.025 0.218602,triangles
m149.obj,Humanoid,4053,8099,0.025106762 0.19933467 0.024502711 0.975 0.025 0.31848,triangles
m150.obj,Humanoid,4318,8099,0.028082727 0.237902 0.025 0.975 0.025 0.384098,triangles
m151.obj,Humanoid,4067,8099,0.025 0.298278 0.025 0.975 0.025 0.239721,triangles
m152.obj,Humanoid,4383,8100,0.025 0.375511 0.025 0.9755006 0.025038615 0.249312,triangles
m153.obj,Humanoid,4312,8100,0.025 0.326118 0.025 0.975 0.025 0.22329202,triangles
m154.obj,Humanoid,4189,8100,0.025 0.316961 0.025 0.975 0.025 0.239042,triangles
m155.obj,Humanoid,4013,8022,0.025 0.511014 0.025 0.975 0.025 0.201783,triangles
m156.obj,Humanoid,4064,8100,0.024810042 0.4098842 0.024892023 0.97504205 0.02492371 0.21179041,triangles
m157.obj,Humanoid,4082,8100,0.395717 0.656239 0.036707 0.69296 0.025 0.197533,triangles
