name,class,compactnessObj,rectangularityObj,convexityObj
D01111_normalized.obj,Tool,0.30908,0.16922,0.25082
D01113_normalized.obj,Tool,0.31669,0.17376,0.25723
D01127_normalized.obj,Tool,0.29762,0.11402,0.23941
D01131_normalized.obj,Tool,0.3144,0.19412,0.31705
D01140_normalized.obj,Tool,0.30979,0.17251,0.27824
D01142_normalized.obj,Tool,0.29873,0.15926,0.23521
D01148_normalized.obj,Tool,0.31116,0.23375,0.31958
D01152_normalized.obj,Tool,0.27846,0.11902,0.24374
D01154_normalized.obj,Tool,0.30425,0.16583,0.25593
D01156_normalized.obj,Tool,0.30623,0.15547,0.24297
D01159_normalized.obj,Tool,0.30908,0.19136,0.27816
D01165_normalized.obj,Tool,0.27661,0.13699,0.26434
D01176_normalized.obj,Tool,0.33019,0.1985,0.29565
m1099_normalized.obj,Tool,0.07405,0.0598,0.11226
m1100_normalized.obj,Tool,0.06686,0.02221,0.05364
m1101_normalized.obj,Tool,0.17056,0.12136,0.34475
m1102_normalized.obj,Tool,0.10431,0.04012,0.10604
m1103_normalized.obj,Tool,0.1454,0.16934,0.24454
m1104_normalized.obj,Tool,0.12387,0.10501,0.22531
m1105_normalized.obj,Tool,0.15307,0.16545,0.35672
m1106_normalized.obj,Tool,0.04542,0.1293,0.27965
m1107_normalized.obj,Tool,0.0144,0.01591,0.03166
m1108_normalized.obj,Tool,0.07577,0.11166,0.24756
m1109_normalized.obj,Tool,0.53847,0.27463,0.49204
m1110_normalized.obj,Tool,0.33272,0.21403,0.36543
m1111_normalized.obj,Tool,0.2846,0.09505,0.18917
m1112_normalized.obj,Tool,0.12428,0.07022,0.1267
m1113_normalized.obj,Tool,0.31091,0.24772,0.59294
m1114_normalized.obj,Tool,0.29303,0.17671,0.5088
m1115_normalized.obj,Tool,0.52193,0.36068,0.97713
m1116_normalized.obj,Tool,0.2953,0.25653,0.75403
m1117_normalized.obj,Tool,0.24005,0.16748,0.54368
m587_normalized.obj,Tool,0.18128,0.10308,0.32558
m588_normalized.obj,Tool,0.39373,0.25725,0.73857
m589_normalized.obj,Tool,0.0975,0.12396,0.31706
m590_normalized.obj,Tool,0.17064,0.11593,0.30705
m591_normalized.obj,Tool,0.1183,0.1023,0.25189
D01008_normalized.obj,Train,0.01489,0.00723,0.01143
D01014_normalized.obj,Train,0.00601,0.53252,0.68997
D01016_normalized.obj,Train,0.12179,0.04765,0.09793
D01027_normalized.obj,Train,0.09223,0.15653,0.25835
D01031_normalized.obj,Train,0.16659,0.15091,0.18617
D01035_normalized.obj,Train,0.0098,0.00212,0.00295
D01047_normalized.obj,Train,0.15104,0.15283,0.21874
D01055_normalized.obj,Train,0.02949,0.02657,0.03985
D01059_normalized.obj,Train,0.21058,0.08977,0.14513
D01061_normalized.obj,Train,0.01925,0.03831,0.05419
D01064_normalized.obj,Train,0.12071,0.18187,0.28009
D01089_normalized.obj,Train,0.19814,1.9135,2.80986
D01094_normalized.obj,Train,0.85798,0.07376,0.14835
D01095_normalized.obj,Train,0.44455,0.47128,0.64398
D01134_normalized.obj,Train,0.28234,0.20089,0.31504
D01137_normalized.obj,Train,0.06245,0.21456,0.23894
D01147_normalized.obj,Train,0.02109,0.00839,0.01039
D01149_normalized.obj,Train,0.01952,0.05522,0.0636
D01163_normalized.obj,Train,0.35445,0.3151,0.39962
D01180_normalized.obj,Train,0.26158,0.24838,0.37318
m1578_normalized.obj,Train,0.27817,0.4573,0.62072
m1580_normalized.obj,Train,0.04661,0.27078,0.4899
m1581_normalized.obj,Train,0.2686,0.60624,0.74452
m1582_normalized.obj,Train,0.21027,0.57016,0.75518
m1583_normalized.obj,Train,0.22543,0.25283,0.40745
m1584_normalized.obj,Train,0.32037,0.49649,0.62511
m1585_normalized.obj,Train,0.02653,0.08923,0.17452
m1586_normalized.obj,Train,0.03097,0.1483,0.24881
m1587_normalized.obj,Train,0.06865,0.19948,0.24137
m1588_normalized.obj,Train,0.21448,0.38696,0.62148
D00096_normalized.obj,Tree,0.05253,0.0823,0.22345
D00200_normalized.obj,Tree,0.30504,0.01631,0.03659
D00221_normalized.obj,Tree,0.26523,0.03713,0.10005
D00223_normalized.obj,Tree,0.10019,0.01549,0.03904
D00367_normalized.obj,Tree,0.92342,0.02913,0.08606
D00385_normalized.obj,Tree,0.28548,0.04565,0.12176
D00393_normalized.obj,Tree,0.4406,0.01515,0.03892
D00439_normalized.obj,Tree,0.68303,0.03104,0.08336
D00456_normalized.obj,Tree,0.22516,0.02286,0.05898
D00479_normalized.obj,Tree,0.08717,0.0021,0.00561
D00533_normalized.obj,Tree,0.30926,0.00586,0.01606
D00573_normalized.obj,Tree,0.0015,0.0008,0.0023
D00612_normalized.obj,Tree,0.00688,0.00069,0.00251
D00727_normalized.obj,Tree,0.81994,0.06019,0.12633
D00765_normalized.obj,Tree,0.03128,0.00182,0.00465
D00777_normalized.obj,Tree,0.06492,0.00389,0.00704
D00810_normalized.obj,Tree,0.30472,0.06173,0.15161
D00834_normalized.obj,Tree,0.67713,0.00388,0.01245
D00911_normalized.obj,Tree,0.34179,0.04533,0.14303
D00996_normalized.obj,Tree,0.44798,0.09137,0.22446
m1050_normalized.obj,Tree,0.12632,0.02059,0.04877
m1062_normalized.obj,Tree,0.274,0.00769,0.03107
m1063_normalized.obj,Tree,0.27401,0.00674,0.01849
m1064_normalized.obj,Tree,1.3165,0.01063,0.04482
m1065_normalized.obj,Tree,1.34523,0.01965,0.07336
m1066_normalized.obj,Tree,0.21543,0.00841,0.03035
m1067_normalized.obj,Tree,0.35483,0.02521,0.06662
m1068_normalized.obj,Tree,0.19734,0.00749,0.02101
m1069_normalized.obj,Tree,0.65165,0.00571,0.01749
m1070_normalized.obj,Tree,0.49157,0.01742,0.05812
m1071_normalized.obj,Tree,0.01573,0.00049,0.00118
m1072_normalized.obj,Tree,1.07166,0.0139,0.05161
m1075_normalized.obj,Tree,0.12527,0.01644,0.05422
m1077_normalized.obj,Tree,0.10674,0.02928,0.07382
m1078_normalized.obj,Tree,0.27343,0.07535,0.18816
m1079_normalized.obj,Tree,0.22029,0.36426,1.16335
m1082_normalized.obj,Tree,0.36515,0.24576,0.96572
m1086_normalized.obj,Tree,0.037,0.00687,0.01406
m1089_normalized.obj,Tree,0.80666,0.05131,0.17973
m1090_normalized.obj,Tree,0.02493,0.00286,0.01134
m1091_normalized.obj,Tree,0.56826,0.07811,0.25109
m1092_normalized.obj,Tree,0.08087,0.01644,0.05706
m1093_normalized.obj,Tree,0.35119,0.0096,0.0302
m1095_normalized.obj,Tree,0.75807,0.01005,0.02789
m1096_normalized.obj,Tree,0.82692,0.06042,0.17
m1097_normalized.obj,Tree,0.01031,0.02268,0.1136
m1098_normalized.obj,Tree,0.27558,0.02235,0.05436
D00002_normalized.obj,Truck,0.66732,0.05254,0.08298
D00003_normalized.obj,Truck,0.19325,0.09849,0.15324
D00010_normalized.obj,Truck,0.32008,0.22656,0.32703
D00029_normalized.obj,Truck,0.07469,0.23015,0.49569
D00047_normalized.obj,Truck,0.14817,1.46032,2.25444
D00056_normalized.obj,Truck,0.14983,1.27485,2.21933
D00112_normalized.obj,Truck,0.0632,0.10023,0.1637
D00158_normalized.obj,Truck,0.11232,0.05944,0.08671
D00241_normalized.obj,Truck,0.22103,0.0733,0.1063
D00287_normalized.obj,Truck,0.04336,0.05727,0.08366
D00303_normalized.obj,Truck,0.07902,0.1547,0.20193
D00331_normalized.obj,Truck,0.34153,0.63799,0.97774
D00406_normalized.obj,Truck,0.12562,0.01687,0.03619
D00424_normalized.obj,Truck,0.12439,1.63928,2.57541
D00518_normalized.obj,Truck,0.03466,0.11043,0.13948
D00804_normalized.obj,Truck,0.06364,0.03998,0.05647
D00835_normalized.obj,Truck,0.03624,0.0362,0.05173
D00926_normalized.obj,Truck,0.02183,0.18361,0.21004
D00947_normalized.obj,Truck,0.09742,0.18307,0.24658
D00987_normalized.obj,Truck,0.31704,0.16811,0.25492
m1570_normalized.obj,Truck,0.26808,0.54201,0.64146
m1571_normalized.obj,Truck,0.04821,0.12038,0.17129
m1572_normalized.obj,Truck,0.29162,0.60244,0.80959
m1573_normalized.obj,Truck,0.25561,0.29953,0.55751
m1574_normalized.obj,Truck,0.16005,0.37358,0.59332
m1575_normalized.obj,Truck,0.04278,0.23554,0.34211
m1576_normalized.obj,Truck,0.03786,0.1413,0.19553
D00055_normalized.obj,TruckNonContainer,0.13196,0.07996,0.13538
D00143_normalized.obj,TruckNonContainer,0.02983,0.5916,0.91572
D00148_normalized.obj,TruckNonContainer,0.27471,0.20282,0.30367
D00215_normalized.obj,TruckNonContainer,0.23764,0.05433,0.07953
D00252_normalized.obj,TruckNonContainer,0.19053,0.1803,0.29385
D00266_normalized.obj,TruckNonContainer,0.01277,0.00881,0.014
D00267_normalized.obj,TruckNonContainer,0.71416,0.26685,0.43039
D00275_normalized.obj,TruckNonContainer,0.3996,0.07751,0.23266
D00283_normalized.obj,TruckNonContainer,0.1104,0.05334,0.1347
D00353_normalized.obj,TruckNonContainer,0.05731,0.05313,0.10127
D00553_normalized.obj,TruckNonContainer,0.6367,0.14825,0.24698
D00572_normalized.obj,TruckNonContainer,0.05777,0.03068,0.05241
D00608_normalized.obj,TruckNonContainer,0.16627,0.07744,0.11033
D00619_normalized.obj,TruckNonContainer,0.14282,0.06627,0.11125
D00699_normalized.obj,TruckNonContainer,0.00466,0.00553,0.009
D00731_normalized.obj,TruckNonContainer,0.12268,0.18452,0.28282
D00737_normalized.obj,TruckNonContainer,0.00782,0.00323,0.00568
D00783_normalized.obj,TruckNonContainer,0.10097,0.13669,0.21706
D00879_normalized.obj,TruckNonContainer,0.12993,1.30085,2.18405
D00943_normalized.obj,TruckNonContainer,0.25953,0.10507,0.19126
m527_normalized.obj,Vase,0.78327,0.43572,0.84099
m528_normalized.obj,Vase,0.03793,0.06817,0.12209
m529_normalized.obj,Vase,0.06647,0.11726,0.2416
m531_normalized.obj,Vase,0.09086,0.08036,0.14686
m532_normalized.obj,Vase,0.55035,0.3391,0.69136
m533_normalized.obj,Vase,0.26167,0.32561,0.59379
m534_normalized.obj,Vase,0.06309,0.09818,0.15516
m535_normalized.obj,Vase,0.07879,0.03402,0.06307
m536_normalized.obj,Vase,0.66312,0.42681,0.72428
m537_normalized.obj,Vase,0.63148,0.45624,0.86954
m538_normalized.obj,Vase,0.03147,0.04844,0.07352
m539_normalized.obj,Vase,0.68992,0.36984,0.72544
m540_normalized.obj,Vase,0.177,0.17735,0.26729
m541_normalized.obj,Vase,0.02563,0.00034,0.00064
m542_normalized.obj,Vase,0.14453,0.13418,0.2883
m543_normalized.obj,Vase,0.00744,0.01081,0.01938
m544_normalized.obj,Vase,0.12005,0.17122,0.29403
m545_normalized.obj,Vase,0.12792,0.10368,0.24725
m546_normalized.obj,Vase,0.11834,0.17216,0.28875
m547_normalized.obj,Vase,0.12115,0.1191,0.24212
D00108_normalized.obj,Violin,0.02732,0.00631,0.01621
D00216_normalized.obj,Violin,0.09329,0.46431,1.00387
D00250_normalized.obj,Violin,0.13868,0.74854,1.68053
D00324_normalized.obj,Violin,0.18766,0.09227,0.21387
D00340_normalized.obj,Violin,0.11356,0.71587,1.45789
D00349_normalized.obj,Violin,0.42344,0.02029,0.04738
D00358_normalized.obj,Violin,0.54525,0.09642,0.20276
D00376_normalized.obj,Violin,0.64366,0.02519,0.05572
D00506_normalized.obj,Violin,0.35227,0.05393,0.10711
D00570_normalized.obj,Violin,0.25095,0.0171,0.03207
D00598_normalized.obj,Violin,0.27749,0.02339,0.07736
D00602_normalized.obj,Violin,0.10949,0.32795,0.65671
D00620_normalized.obj,Violin,1.7884,0.07254,0.13943
D00675_normalized.obj,Violin,0.01605,0.13959,0.36759
D00701_normalized.obj,Violin,0.02512,0.02047,0.05291
D00704_normalized.obj,Violin,0.53267,0.0111,0.02562
D00743_normalized.obj,Violin,1.48836,0.07268,0.14502
D00891_normalized.obj,Violin,0.25356,0.0771,0.1427
D00898_normalized.obj,Violin,0.08641,0.01587,0.03557
D00993_normalized.obj,Violin,0.0348,0.00414,0.01135
m733_normalized.obj,Wheel,0.13765,0.17152,0.36192
m734_normalized.obj,Wheel,0.22309,0.38454,0.52096
m735_normalized.obj,Wheel,0.0654,0.12763,0.20473
m736_normalized.obj,Wheel,0.02748,0.06843,0.08778
m737_normalized.obj,Wheel,0.1003,0.56568,0.73891
m738_normalized.obj,Wheel,0.35174,0.26861,0.47107
m739_normalized.obj,Wheel,0.29535,0.45268,0.63
m740_normalized.obj,Wheel,0.07537,0.17852,0.23238
m741_normalized.obj,Wheel,0.42416,0.51379,0.8625
m742_normalized.obj,Wheel,0.40137,0.73107,0.9291
m743_normalized.obj,Wheel,0.21659,0.71296,0.91247
m744_normalized.obj,Wheel,0.2872,0.51135,0.65681
m745_normalized.obj,Wheel,0.34557,0.46217,0.67965
m746_normalized.obj,Wheel,0.04245,0.02787,0.08553
m747_normalized.obj,Wheel,0.29879,0.51625,0.77064
m748_normalized.obj,Wheel,0.28667,0.28808,0.4932
m749_normalized.obj,Wheel,0.25677,0.55104,0.77798
D00004_normalized.obj,WheelChair,0.1732,0.04365,0.09491
D00070_normalized.obj,WheelChair,0.19135,0.13378,0.27563
D00088_normalized.obj,WheelChair,0.2192,0.08277,0.20872
D00183_normalized.obj,WheelChair,0.03882,0.01659,0.04156
D00203_normalized.obj,WheelChair,0.12976,0.06366,0.14021
D00274_normalized.obj,WheelChair,0.10692,0.04705,0.09489
D00290_normalized.obj,WheelChair,0.17019,0.07843,0.17731
D00365_normalized.obj,WheelChair,0.19235,0.05012,0.12921
D00394_normalized.obj,WheelChair,0.15843,0.05712,0.14272
D00449_normalized.obj,WheelChair,0.03561,0.0253,0.05135
D00453_normalized.obj,WheelChair,0.06139,0.01912,0.04548
D00499_normalized.obj,WheelChair,0.02918,0.00956,0.02342
D00526_normalized.obj,WheelChair,0.01774,0.00524,0.01236
D00604_normalized.obj,WheelChair,0.09575,0.03928,0.08597
D00628_normalized.obj,WheelChair,0.04844,0.00938,0.02394
D00687_normalized.obj,WheelChair,0.09035,0.10149,0.19722
D00720_normalized.obj,WheelChair,0.18031,0.11507,0.24724
D00782_normalized.obj,WheelChair,0.1536,0.06068,0.1311
D00821_normalized.obj,WheelChair,0.09035,0.10181,0.19722
D00846_normalized.obj,WheelChair,0.084,0.02998,0.07028
